date,temp_anom,cpi,oil,pce_nom,unemploy,pop,y10,sp500,div,gold,infl,dloil,pce_real,act,unrate,dy10,ret_eq,ret_bond,ret_gold,temp_shock
1935-01-01,-0.3574,13.6,,,,,,9.26,0.45,34.84,17.77810294216895,,,,,,-1.0773587626140797,,-1.050039478249687,-0.278509751496056
1935-02-01,0.0407,13.7,,,,,,8.98,0.45,34.84,8.79124811048726,,,,,,-3.386295495460373,,-0.7326040092072716,0.11903904825366167
1935-03-01,-0.2329,13.7,,,,,,8.41,0.45,34.84,0.0,,,,,,-6.112934270780033,,0.0,-0.15511215199662054
1935-04-01,-0.3315,13.8,,,,,,9.04,0.446667,34.84,8.727311194896004,,,,,,6.907399289279343,,-0.7272759329080003,-0.2542633522469029
1935-05-01,-0.3295,13.8,,,,,,9.75,0.443333,34.84,0.0,,,,,,7.9390120720994055,,0.0,-0.2528145524971852
1935-06-01,-0.2178,13.7,,,,,,10.12,0.44,34.84,-8.727311194896004,,,,,,4.813577864883221,,0.7272759329080003,-0.1416657527474675
1935-07-01,-0.1501,13.7,,,,,,10.65,0.44,34.84,0.0,,,,,,5.448319465397776,,0.0,-0.07451695299774985
1935-08-01,-0.1496,13.7,,,,,,11.37,0.44,34.84,0.0,,,,,,6.863808764050361,,0.0,-0.07456815324803207
1935-09-01,-0.1936,13.7,,,,,,11.61,0.44,34.84,0.0,,,,,,2.4041708275356224,,0.0,-0.11911935349831437
1935-10-01,-0.0537,13.7,,,,,,11.92,0.45,34.84,0.0,,,,,,2.949190086251478,,0.0,0.0202294462514033
1935-11-01,-0.3264,13.8,,,,,,13.04,0.46,34.84,8.727311194896004,,,,,,8.546649594504322,,-0.7272759329080003,-0.25302175399887905
1935-12-01,-0.2525,13.8,,,,,,13.04,0.47,34.84,0.0,,,,,,0.2999077001455342,,0.0,-0.17967295424916135
1936-01-01,-0.3934,13.8,,,,,,13.76,0.48,34.87,0.0,,,,,,5.6647035664652,,0.08607087032572736,-0.3211241544994436
1936-02-01,-0.3393,13.8,,,,,,14.55,0.49,34.87,0.0,,,,,,5.862764514502756,,0.0,-0.2675753547497259
1936-03-01,-0.3344,13.7,,,,,,14.86,0.5,34.87,-8.727311194896004,,,,,,3.1154829230750094,,0.7272759329080003,-0.2632265550000082
1936-04-01,-0.1963,13.7,,,,,,14.88,0.516667,34.87,0.0,,,,,,0.42343323283381357,,0.0,-0.12567775525029054
1936-05-01,-0.1785,13.7,,,,,,14.09,0.533333,34.87,0.0,,,,,,-5.1403344538300075,,0.0,-0.10842895550057274
1936-06-01,-0.1498,13.8,,,,,,14.69,0.55,34.87,8.727311194896004,,,,,,3.754408403921677,,-0.7272759329080003,-0.08028015575085506
1936-07-01,-0.0791,13.9,,,,,,15.56,0.57,34.87,8.664297568184232,,,,,,5.336432979448932,,-0.722024797348686,-0.010131356001137404
1936-08-01,-0.0707,14.0,,,,,,15.87,0.59,34.87,8.602187374334846,,,,,,1.5651825758702091,,-0.7168489478612372,-0.0022825562514197234
1936-09-01,-0.1088,14.0,,,,,,16.05,0.61,34.87,0.0,,,,,,1.4440495946974128,,0.0,-0.04093375650170204
1936-10-01,-0.0399,14.0,,,,,,16.89,0.646667,34.87,0.0,,,,,,5.419838335187248,,0.0,0.02741504324801574
1936-11-01,-0.0632,14.0,,,,,,17.36,0.683333,34.87,0.0,,,,,,3.0721818598365163,,0.0,0.0035638429977334074
1936-12-01,-0.0983,14.0,,,,,,17.06,0.72,34.87,0.0,,,,,,-1.3921338518608233,,0.0,-0.03208735725254891
1937-01-01,-0.1245,14.1,,,,,,17.59,0.73,34.79,8.540961322636953,,,,,,2.6928986785509674,,-0.9414339292573182,-0.058838557502831235
1937-02-01,0.0721,14.1,,,,,,18.11,0.74,34.79,0.0,,,,,,3.253304574076869,,0.0,0.13721024224688644
1937-03-01,-0.2616,14.2,,,,,,18.09,0.75,34.79,8.480600667710902,,,,,,-0.4723146846149671,,-0.7067167223092419,-0.19704095800339577
1937-04-01,-0.1182,14.3,,,,,,17.01,0.78,34.79,8.421087190375864,,,,,,-6.4761466608996345,,-0.7017572658646554,-0.0541921582536781
1937-05-01,-0.0896,14.4,,,,,,16.25,0.81,34.79,8.362403179311961,,,,,,-4.853192419662842,,-0.6968669316093301,-0.02614335850396042
1937-06-01,-0.0065,14.4,,,,,,15.64,0.84,34.79,0.0,,,,,,-3.3795456508216644,,0.0,0.056405441245757255
1937-07-01,0.0245,14.5,,,,,,16.57,0.816667,34.79,8.304531413488725,,,,,,5.494039864046005,,-0.6920442844573937,0.08685424099547503
1937-08-01,0.041,14.5,,,,,,16.74,0.793333,34.79,0.0,,,,,,1.4148743788262759,,0.0,0.10280304074519273
1937-09-01,0.1475,14.6,,,,,,14.37,0.77,34.79,8.247455145314575,,,,,,-15.507586295490292,,-0.6872879287762146,0.20875184049491038
1937-10-01,0.1312,14.6,,,,,,12.28,0.78,34.79,0.0,,,,,,-15.18915772937907,,0.0,0.19190064024462808
1937-11-01,0.0656,14.5,,,,,,11.2,0.79,34.79,-8.247455145314575,,,,,,-7.932449684292058,,0.6872879287762146,0.12574943999434574
1937-12-01,-0.0741,14.4,,,,,,11.02,0.8,34.79,-8.304531413488725,,,,,,-0.32501503598029585,,0.6920442844573937,-0.014501760255936469
1938-01-01,0.045,14.2,,,,,,11.31,0.793333,34.85,-16.783490369687826,,,,,,4.579007597251152,,1.570939001742211,0.1040470394937812
1938-02-01,-0.0142,14.1,,,,,,11.04,0.786667,34.85,-8.480600667710902,,,,,,-1.11746367934965,,0.7067167223092419,0.04429583924349888
1938-03-01,-0.0253,14.1,,,,,,10.31,0.78,34.85,0.0,,,,,,-6.2125974732187155,,0.0,0.032644638993216554
1938-04-01,0.0337,14.2,,,,,,9.89,0.766667,34.85,8.480600667710902,,,,,,-4.221814454567335,,-0.7067167223092419,0.09109343874293424
1938-05-01,-0.1035,14.1,,,,,,9.98,0.753333,34.85,-8.480600667710902,,,,,,2.239676591312427,,0.7067167223092419,-0.046657761507347975
1938-06-01,-0.092,14.1,,,,,,10.21,0.74,34.85,0.0,,,,,,2.8806205422724367,,0.0,-0.0357089617576303
1938-07-01,-0.0445,14.1,,,,,,12.24,0.713333,34.85,0.0,,,,,,18.618645980493678,,0.0,0.011239837992087373
1938-08-01,0.0017,14.1,,,,,,12.31,0.686667,34.85,0.0,,,,,,1.034032872797365,,0.0,0.05688863774180505
1938-09-01,0.0246,14.1,,,,,,11.75,0.66,34.85,0.0,,,,,,-4.188876965888595,,0.0,0.07923743749152283
1938-10-01,0.1658,14.0,,,,,,13.06,0.61,34.85,-8.540961322636953,,,,,,11.670308764302785,,0.7117467768864127,0.2198862372412405
1938-11-01,0.0524,14.0,,,,,,13.07,0.56,34.85,0.0,,,,,,0.4329562347017469,,0.0,0.10593503699095819
1938-12-01,-0.1983,14.0,,,,,,12.69,0.51,34.85,0.0,,,,,,-2.6161747859507947,,0.0,-0.14531616325932414
1939-01-01,-0.1147,14.0,,,,,,12.5,0.513333,34.42,0.0,,,,,,-1.1669259887222796,,-1.241534642313935,-0.06226736350960646
1939-02-01,-0.1207,13.9,,,,,,12.4,0.516667,34.42,-8.602187374334846,,,,,,0.2602527990226332,,0.7168489478612372,-0.06881856375988868
1939-03-01,-0.2948,13.9,,,,,,12.39,0.52,34.42,0.0,,,,,,0.26845653706689826,,0.0,-0.243469764010171
1939-04-01,-0.1165,13.8,,,,,,10.83,0.523333,34.42,-8.664297568184232,,,,,,-12.333059532435572,,0.722024797348686,-0.06572096426045333
1939-05-01,-0.0399,13.8,,,,,,11.23,0.526667,34.42,0.0,,,,,,4.016927554371726,,0.0,0.010327835489264352
1939-06-01,0.0155,13.8,,,,,,11.43,0.53,34.42,0.0,,,,,,2.150936291792884,,0.0,0.06517663523898203
1939-07-01,-0.0361,13.8,,,,,,11.71,0.54,34.42,0.0,,,,,,2.8037204185313738,,0.0,0.013025434988699812
1939-08-01,-0.0362,13.8,,,,,,11.54,0.55,34.42,0.0,,,,,,-1.0660090216174585,,0.0,0.012374234738417485
1939-09-01,-0.0153,14.1,,,,,,12.77,0.56,34.42,25.80744626515603,,,,,,8.342094098262645,,-2.150620522096336,0.03272303448813516
1939-10-01,-0.1009,14.0,,,,,,12.9,0.58,34.42,-8.540961322636953,,,,,,2.098587745869076,,0.7117467768864127,-0.053428165762147165
1939-11-01,0.0207,14.0,,,,,,12.67,0.6,34.42,0.0,,,,,,-1.4051753455650302,,0.0,0.06762063398757062
1939-12-01,0.3372,14.0,,,,,,12.37,0.62,34.42,0.0,,,,,,-1.9794734667500393,,0.0,0.3835694337372883
1940-01-01,-0.0468,13.9,,,,,,12.3,0.623333,33.85,-8.602187374334846,,,,,,0.570779640048383,,-0.9530301946496955,-0.0009817665129940242
1940-02-01,0.0802,14.0,,,,,,12.22,0.626667,33.85,8.602187374334846,,,,,,-0.9429397063609832,,-0.7168489478612372,0.12546703323672365
1940-03-01,-0.043,14.0,,,,,,12.15,0.63,33.85,0.0,,,,,,-0.14331049642837748,,0.0,0.0017158329864413319
1940-04-01,0.1428,14.0,,,,,,12.27,0.636667,33.85,0.0,,,,,,1.4142775695110525,,0.0,0.18696463273615913
1940-05-01,0.0354,14.0,,,,,,10.58,0.643333,33.85,0.0,,,,,,-14.313741725161494,,0.0,0.07901343248587679
1940-06-01,0.0434,14.1,,,,,,9.67,0.65,33.85,8.540961322636953,,,,,,-9.146869816900177,,-0.7117467768864127,0.08646223223559446
1940-07-01,0.1479,14.0,,,,,,9.99,0.656667,33.85,-8.540961322636953,,,,,,4.5136505615850755,,0.7117467768864127,0.19041103198531215
1940-08-01,0.1017,14.0,,,,,,10.2,0.663333,33.85,0.0,,,,,,2.6207882846205424,,0.0,0.14365983173502983
1940-09-01,0.1286,14.0,,,,,,10.63,0.67,33.85,0.0,,,,,,4.653115639279899,,0.0,0.1700086314847476
1940-10-01,0.0977,14.0,,,,,,10.73,0.67,33.85,0.0,,,,,,1.4553352312489902,,0.0,0.1385574312344653
1940-11-01,-0.0021,14.0,,,,,,10.98,0.67,33.85,0.0,,,,,,2.81039975082657,,0.0,0.03820623098418296
1940-12-01,0.2,14.1,,,,,,10.53,0.67,33.85,8.540961322636953,,,,,,-4.36762746028797,,-0.7117467768864127,0.23975503073390064
1941-01-01,-0.0436,14.1,,,,,,10.55,0.673333,33.85,0.0,,,,,,0.7202026145484092,,0.0,-0.004396169516381582
1941-02-01,0.1119,14.1,,,,,,9.89,0.676667,33.85,0.0,,,,,,-5.891629757211915,,0.0,0.1505526302333361
1941-03-01,-0.1231,14.2,,,,,,9.95,0.68,33.85,8.480600667710902,,,,,,0.46602246794929075,,-0.7067167223092419,-0.08499857001694623
1941-04-01,0.033,14.3,,,,,,9.64,0.683333,33.85,8.421087190375864,,,,,,-3.277929653650416,,-0.7017572658646554,0.07055022973277145
1941-05-01,0.058,14.4,,,,,,9.43,0.686667,33.85,8.362403179311961,,,,,,-2.294391100764988,,-0.6968669316093301,0.09499902948248912
1941-06-01,0.0549,14.7,,,,,,9.76,0.69,33.85,24.74314464328291,,,,,,1.9651123621925697,,-2.061928720273576,0.09134782923220691
1941-07-01,0.1563,14.7,,,,,,10.26,0.693333,33.85,0.0,,,,,,5.557600213833018,,0.0,0.19219662898192458
1941-08-01,0.036,14.9,,,,,,10.21,0.696667,33.85,16.21646300006727,,,,,,-1.272888265708522,,-1.3513719166722726,0.07134542873164226
1941-09-01,-0.1468,15.1,,,,,,10.24,0.7,33.85,16.000237043358645,,,,,,-0.4719093201206486,,-1.3333530869465537,-0.11200577151864008
1941-10-01,0.2104,15.3,,,,,,9.83,0.703333,33.85,15.789701493013197,,,,,,-4.807600488418862,,-1.3158084577510998,0.2446430282310776
1941-11-01,-0.0126,15.4,,,,,,9.37,0.706667,33.85,7.817617225432549,,,,,,-4.817534979628079,,-0.6514681021193791,0.021091827980795397
1941-12-01,0.0776,15.5,,,,,,8.76,0.71,33.85,7.767017406740706,,,,,,-6.705822743831523,,-0.6472514505617255,0.11074062773051307
1942-01-01,0.2497,15.7,,,,,,8.93,0.703333,33.85,15.38482611487364,,,,,,1.2941747434469015,,-1.2820688429061367,0.2822894274802308
1942-02-01,0.0155,15.8,,,,,,8.65,0.696667,33.85,7.619073214390504,,,,,,-3.1517096195690995,,-0.6349227678658753,0.047538227229948424
1942-03-01,-0.0453,16.0,,,,,,8.18,0.69,33.85,15.09453864823218,,,,,,-6.144120332202266,,-1.257878220686015,-0.01381297302033379
1942-04-01,-0.009,16.1,,,,,,7.84,0.68,33.85,7.4766597007632996,,,,,,-4.14819708627074,,-0.6230549750636083,0.021935826729383885
1942-05-01,0.1224,16.3,,,,,,7.93,0.67,33.85,14.815002986759573,,,,,,0.6084468383054382,,-1.2345835822299644,0.15278462647910157
1942-06-01,0.0273,16.3,,,,,,8.33,0.66,33.85,0.0,,,,,,5.579135962841551,,0.0,0.05713342622881924
1942-07-01,-0.0625,16.4,,,,,,8.64,0.646667,33.85,7.339472420923165,,,,,,3.6640672277821023,,-0.6116227017435971,-0.03321777402146309
1942-08-01,-0.0611,16.5,,,,,,8.59,0.633333,33.85,7.294855291658386,,,,,,-0.5757598903468103,,-0.6079046076381989,-0.0323689742717453
1942-09-01,-0.0143,16.5,,,,,,8.68,0.62,33.85,0.0,,,,,,1.6357528195909146,,0.0,0.013879825477972375
1942-10-01,-0.0926,16.7,,,,,,9.32,0.61,33.85,14.458006219409647,,,,,,6.45321614288909,,-1.2048338516174706,-0.06497137477230995
1942-11-01,-0.0558,16.8,,,,,,9.47,0.6,33.85,7.16420038380452,,,,,,1.526205311927057,,-0.5970166986503767,-0.028722575022592275
1942-12-01,-0.0805,16.9,,,,,,9.52,0.59,33.85,7.121682623777126,,,,,,0.44824812822964083,,-0.5934735519814271,-0.0539737752728746
1943-01-01,-0.191,16.9,,,,,,10.09,0.59,33.85,0.0,,,,,,6.301096320808354,,0.0,-0.1650249755231568
1943-02-01,-0.027,16.9,,,,,,10.69,0.59,33.85,0.0,,,,,,6.235266014678185,,0.0,-0.0015761757734391348
1943-03-01,-0.1638,17.2,,,,,,11.07,0.59,33.85,21.114914268455642,,,,,,2.176585903899543,,-1.7595761890379702,-0.13892737602372146
1943-04-01,0.0224,17.4,,,,,,11.44,0.59,33.85,13.872986881291105,,,,,,2.5604993273915855,,-1.156082240107592,0.04672142372599622
1943-05-01,0.0329,17.5,,,,,,11.89,0.59,33.85,6.876809650782434,,,,,,3.6977651456643374,,-0.5730674708985362,0.056670223475714
1943-06-01,-0.078,17.5,,,,,,12.1,0.59,33.85,0.0,,,,,,2.1562869626039585,,0.0,-0.05478097677456832
1943-07-01,0.0208,17.4,,,,,,12.35,0.593333,33.85,-6.876809650782434,,,,,,3.0176888605975463,,0.5730674708985362,0.04346782297514935
1943-08-01,0.0309,17.3,,,,,,11.74,0.596667,33.85,-6.916445660099768,,,,,,-4.066420218553798,,0.5763704716749807,0.05301662272486703
1943-09-01,-0.0146,17.4,,,,,,11.99,0.6,33.85,6.916445660099768,,,,,,1.946892076397491,,-0.5763704716749807,0.0069654224745847055
1943-10-01,0.2303,17.4,,,,,,11.88,0.603333,33.85,0.0,,,,,,-0.4993451557694419,,0.0,0.2513142222243025
1943-11-01,0.1036,17.4,,,,,,11.33,0.606667,33.85,0.0,,,,,,-4.295006539697325,,0.0,0.12406302197402017
1943-12-01,0.1098,17.4,,,,,,11.48,0.61,33.85,0.0,,,,,,1.757053185337767,,0.0,0.12971182172373785
1944-01-01,0.3245,17.4,,,,,,11.85,0.613333,33.85,0.0,,,,,,3.602537321484948,,0.0,0.34386062147345553
1944-02-01,0.1244,17.4,,,,,,11.77,0.616667,33.85,0.0,,,,,,-0.24173568662770187,,0.0,0.1432094212231732
1944-03-01,0.1158,17.4,,,,,,12.1,0.62,33.85,0.0,,,,,,3.1912413318098527,,0.0,0.134058220972891
1944-04-01,0.044,17.5,,,,,,11.89,0.623333,33.85,6.876809650782434,,,,,,-1.8879183638620818,,-0.5730674708985362,0.061707020722608655
1944-05-01,0.1184,17.5,,,,,,12.1,0.626667,33.85,0.0,,,,,,2.1814343594043195,,0.0,0.13555582047232634
1944-06-01,0.1056,17.6,,,,,,12.67,0.63,33.85,6.837625337565356,,,,,,4.446860576351749,,-0.5698021114637797,0.12220462022204401
1944-07-01,0.148,17.7,,,,,,13.0,0.633333,33.85,6.798885042812408,,,,,,2.409823365582306,,-0.5665737535677007,0.1640534199717618
1944-08-01,0.2068,17.7,,,,,,12.81,0.636667,33.85,0.0,,,,,,-1.0590063194683756,,0.0,0.22230221972147948
1944-09-01,0.1647,17.7,,,,,,12.6,0.64,33.85,0.0,,,,,,-1.2305430835025541,,0.0,0.17965101947119716
1944-10-01,0.2101,17.7,,,,,,12.91,0.64,33.85,0.0,,,,,,2.8428045542113956,,0.0,0.22449981922091483
1944-11-01,0.0901,17.7,,,,,,12.82,0.64,33.85,0.0,,,,,,-0.28442165262925034,,0.0,0.1039486189706325
1944-12-01,0.0831,17.8,,,,,,13.1,0.64,33.85,6.760581261907461,,,,,,2.0034942715579267,,-0.5633817718256218,0.09639741872035028
1945-01-01,0.093,17.8,,,,,,13.49,0.643333,34.71,0.0,,,,,,3.3302699159267717,,2.5088830515410887,0.10574621847006796
1945-02-01,0.0452,17.8,,,,,,13.94,0.646667,34.71,0.0,,,,,,3.667205814675714,,0.0,0.05739501821978563
1945-03-01,0.0349,17.8,,,,,,13.93,0.65,34.71,0.0,,,,,,0.31633318926922704,,0.0,0.04654381796950331
1945-04-01,0.2092,17.8,,,,,,14.28,0.65,34.71,0.0,,,,,,2.8601177078584787,,0.0,0.22029261771922098
1945-05-01,-0.0613,17.9,,,,,,14.82,0.65,34.71,6.722706658403332,,,,,,3.5163714993308406,,-0.5602255548669444,-0.050758582531061226
1945-06-01,-0.0401,18.1,,,,,,15.09,0.65,34.71,13.333470510085377,,,,,,1.0526574012157757,,-1.1111225425071147,-0.030109782781343547
1945-07-01,0.0026,18.1,,,,,,14.78,0.653333,34.71,0.0,,,,,,-1.7080470586492151,,0.0,0.012039016968374125
1945-08-01,0.2379,18.1,,,,,,14.83,0.656667,34.71,0.0,,,,,,0.706041904903414,,0.0,0.2467878167180918
1945-09-01,0.1041,18.1,,,,,,15.84,0.66,34.71,0.0,,,,,,6.935243821292529,,0.0,0.11243661646780959
1945-10-01,0.0934,18.1,,,,,,16.5,0.66,34.71,0.0,,,,,,4.414978461292975,,0.0,0.10118541621752726
1945-11-01,-0.0029,18.1,,,,,,17.04,0.66,34.71,0.0,,,,,,3.542564218472953,,0.0,0.004334215967244939
1945-12-01,-0.2013,18.2,,,,,,17.33,0.66,34.71,6.611586973163419,,,,,,1.453458824768537,,-0.5509655810969516,-0.1946169842830374
1946-01-01,0.0406,18.2,,,,,,18.02,0.666667,34.71,0.0,,,,,,4.2121401512049035,,0.0,0.04673181546668029
1946-02-01,-0.1237,18.1,,,,,,18.07,0.673333,34.71,-6.611586973163419,,,,,,1.1380903642102809,,0.5509655810969516,-0.11811938478360193
1946-03-01,-0.1308,18.3,,,,,,17.53,0.68,34.71,13.186945890714341,,,,,,-3.810118699872816,,-1.0989121575595284,-0.12577058503388425
1946-04-01,-0.0054,18.4,,,,,,18.66,0.68,34.71,6.5395257210774105,,,,,,6.00510888156349,,-0.5449604767564509,-0.0009217852841665718
1946-05-01,-0.0837,18.5,,,,,,18.7,0.68,34.71,6.504080963206782,,,,,,-0.025301811145867284,,-0.5420067469338985,-0.07977298553444889
1946-06-01,-0.2698,18.7,,,,,,18.58,0.68,34.71,12.90335013151438,,,,,,-1.4145349266358591,,-1.0752791776261983,-0.2664241857847312
1946-07-01,-0.1126,19.8,,,,,,18.05,0.683333,34.71,68.59009660793856,,,,,,-8.294861310705853,,-5.71584138399488,-0.10977538603501344
1946-08-01,-0.1574,20.2,,,,,,17.7,0.686667,34.71,24.000800048003335,,,,,,-3.635403099639073,,-2.0000666706669445,-0.15512658628529577
1946-09-01,-0.0978,20.4,,,,,,15.09,0.69,34.71,11.822755731613732,,,,,,-16.55814341857879,,-0.9852296443011443,-0.09607778653557808
1946-10-01,-0.0711,20.8,,,,,,14.75,0.696667,34.71,23.30170302852217,,,,,,-3.8279029771050883,,-1.9418085857101808,-0.0699289867858604
1946-11-01,-0.1144,21.3,,,,,,14.69,0.703333,34.71,28.50490320972856,,,,,,-2.384825428360795,,-2.3754086008107134,-0.11378018703614262
1946-12-01,-0.3468,21.5,,,,,,15.13,0.71,34.71,11.215034901884913,,,,,,2.4069601844818442,,-0.9345862418237427,-0.34673138728642494
1947-01-01,-0.1567,21.5,,,,,,15.21,0.713333,34.71,0.0,,,,,,0.9174206791065925,,0.0,-0.15718258753670727
1947-02-01,-0.1459,21.5,,,,,,15.8,0.716667,34.71,0.0,,,,,,4.182959717181235,,0.0,-0.1469337877869896
1947-03-01,-0.0797,21.9,,,,,,15.16,0.72,34.71,22.12044202660568,,,,,,-5.583328928821938,,-1.8433701688838067,-0.08128498803727191
1947-04-01,-0.0621,21.9,,,,,,14.6,0.733333,34.71,0.0,,,,,,-3.3461896495768992,,0.0,-0.06423618828755413
1947-05-01,-0.0768,21.9,,,,,,14.34,0.746667,34.71,0.0,,,,,,-1.3639011122225537,,0.0,-0.07948738853783645
1947-06-01,-0.0936,22.0,,,,,,14.84,0.76,34.71,5.466979843033215,,,,,,3.3976249870444257,,-0.45558165358610125,-0.09683858878811878
1947-07-01,-0.071,22.2,,,,,,15.77,0.77,34.71,10.859802623901338,,,,,,5.579397930728805,,-0.9049835519917782,-0.0747897890384011
1947-08-01,-0.119,22.5,,,,,,15.46,0.78,34.71,16.107624398568454,,,,,,-2.9080793487544847,,-1.3423020332140378,-0.12334098928868342
1947-09-01,-0.167,23.0,,,,,,15.06,0.79,34.71,26.374688062530538,,,,,,-4.383085106016537,,-2.197890671877545,-0.17189218953896565
1947-10-01,0.0318,23.0,,,,,,15.45,0.806667,34.71,0.0,,,,,,2.9908297627606197,,0.0,0.026356610210752036
1947-11-01,0.0243,23.1,,,,,,15.27,0.823333,34.71,5.206081918317729,,,,,,-1.1574155258015306,,-0.4338401598598107,0.01830540996046971
1947-12-01,-0.2362,23.4,,,,,,15.03,0.84,34.71,15.48408580308962,,,,,,-2.4098780245570413,,-1.2903404835908017,-0.2427457902898126
1948-01-01,-0.0227,23.7,,,,,,14.83,0.843333,34.71,15.286830932915763,,,,,,-2.1407375825042254,,-1.2739025777429802,-0.02979699054009483
1948-02-01,-0.2402,23.5,,,,,,14.1,0.846667,34.71,-10.169552389166547,,,,,,-3.701126780336181,,0.8474626990972123,-0.24784819079037715
1948-03-01,-0.2909,23.4,,,,,,14.3,0.85,34.71,-5.117278543749215,,,,,,2.3290290997184786,,0.42643987864576793,-0.29909939104065947
1948-04-01,-0.1197,23.8,,,,,,15.4,0.85,34.71,20.33946997652798,,,,,,6.174743525545373,,-1.6949558313773316,-0.1284505912909418
1948-05-01,0.0516,23.9,,,,,,16.15,0.85,34.71,5.0314539120432045,,,,,,4.773603658884473,,-0.4192878260036004,0.042298208458775875
1948-06-01,-0.0143,24.1,,,,,,16.82,0.85,34.71,10.000057870973045,,,,,,3.6517637234063116,,-0.8333381559144204,-0.02415299179150634
1948-07-01,-0.135,24.4,,,,,,16.42,0.856667,34.71,14.84555016305631,,,,,,-3.210158550796719,,-1.2371291802546924,-0.14540419204178867
1948-08-01,-0.0493,24.5,,,,,,15.94,0.863333,34.71,4.907982301830316,,,,,,-2.925511950632286,,-0.4089985251525263,-0.06025539229207098
1948-09-01,-0.1398,24.5,,,,,,15.76,0.87,34.71,0.0,,,,,,-0.6766883953620673,,0.0,-0.15130659254235332
1948-10-01,-0.0609,24.4,,,,,,16.19,0.89,34.71,-4.907982301830316,,,,,,3.5579224676902514,,0.4089985251525263,-0.07295779279263565
1948-11-01,-0.1787,24.2,,,,,,15.29,0.91,34.71,-9.876598963818495,,,,,,-4.401683862395554,,0.8230499136515412,-0.19130899304291785
1948-12-01,-0.3503,24.1,,,,,,15.19,0.93,34.71,-4.968951199237814,,,,,,0.26681588402134043,,0.4140792666031512,-0.3634601932932002
1949-01-01,-0.0285,24.0,,,,,,15.36,0.946667,31.69,-4.9896121783962855,,,,,,2.041027419248387,,-8.68686460222019,-0.042211393543482495
1949-02-01,-0.2479,23.8,,,,,,14.77,0.963333,31.69,-10.041899604619964,,,,,,-2.537990927150914,,0.8368249670516636,-0.26216259379376483
1949-03-01,-0.1205,23.8,,,,,,14.91,0.98,31.69,0.0,,,,,,1.489639462519874,,0.0,-0.13531379404404703
1949-04-01,-0.1566,23.9,,,,,,14.89,0.993333,31.69,5.0314539120432045,,,,,,0.0008728623975487113,,-0.4192878260036004,-0.17196499429432935
1949-05-01,-0.1187,23.8,,,,,,14.78,1.00667,31.69,-5.0314539120432045,,,,,,0.2437757113362744,,0.4192878260036004,-0.13461619454461168
1949-06-01,-0.2428,23.9,,,,,,13.97,1.02,31.69,5.0314539120432045,,,,,,-5.448958942159636,,-0.4192878260036004,-0.259267394794894
1949-07-01,-0.1906,23.7,,,,,,14.76,1.02667,31.69,-10.084092955655422,,,,,,6.919178750326638,,0.8403410796379518,-0.20761859504517632
1949-08-01,-0.0861,23.8,,,,,,15.29,1.03333,31.69,5.052639043612217,,,,,,3.6683708696548245,,-0.4210532536343514,-0.10366979529545854
1949-09-01,-0.1369,23.9,,,,,,15.49,1.04,31.69,5.0314539120432045,,,,,,1.4382169843218138,,-0.4192878260036004,-0.15502099554574086
1949-10-01,-0.1005,23.7,,,,,,15.89,1.07333,31.69,-10.084092955655422,,,,,,3.9511913038625197,,0.8403410796379518,-0.1191721957960232
1949-11-01,-0.1944,23.8,,,,,,16.11,1.10667,31.69,5.052639043612217,,,,,,1.5247911101521134,,-0.4210532536343514,-0.2136233960463055
1949-12-01,-0.2229,23.6,,,,,,16.54,1.14,31.69,-10.12664237503742,,,,,,4.050758092742155,,0.8438868645864517,-0.24267459629658783
1950-01-01,-0.3121,23.5,,,,,,16.88,1.15,34.72,-5.095549057741344,,,,,,3.0255365327371804,,9.556100697077108,-0.33242579654687004
1950-02-01,-0.3817,23.5,,,,,,17.21,1.16,34.72,0.0,,,,,,2.496229455991399,,0.0,-0.40257699679715236
1950-03-01,-0.2301,23.6,,,,,,17.35,1.17,34.72,5.095549057741344,,,,,,0.9459470804270438,,-0.424629088145112,-0.2515281970474347
1950-04-01,-0.2536,23.6,,,,,,17.84,1.18,34.72,0.0,,,,,,3.334744365528356,,0.0,-0.275579397297717
1950-05-01,-0.156,23.7,,,,,,18.44,1.19,34.72,5.074003331425203,,,,,,3.4214148005657607,,-0.42283361095210026,-0.17853059754799935
1950-06-01,-0.1163,23.8,,,,,,18.74,1.2,34.72,5.052639043612217,,,,,,1.7249518483425554,,-0.4210532536343514,-0.13938179779828158
1950-07-01,-0.1214,24.1,,,,,,17.38,1.24333,34.72,15.03151178301625,,,,,,-8.192261832192816,,-1.2526259819180208,-0.1450329980485639
1950-08-01,-0.1675,24.3,,,,,,18.43,1.28667,34.72,9.917411819872157,,,,,,5.619610800876207,,-0.8264509849893464,-0.19168419829884623
1950-09-01,-0.2576,24.4,,,,,,19.08,1.33,34.72,4.928138343184152,,,,,,3.6346180837539017,,-0.410678195265346,-0.28233539854912854
